workload,prompt_idx,policy,error_type,K,accepted_or_entropy
humaneval,66,history,Over-Drafting,8,0
humaneval,67,history,Over-Drafting,8,1
humaneval,67,history,Over-Drafting,8,0
humaneval,67,history,Over-Drafting,8,1
humaneval,67,history,Over-Drafting,8,0
humaneval,68,history,Under-Drafting,1,0.11949194967746735
humaneval,68,history,Under-Drafting,1,0.04224706068634987
humaneval,75,history,Over-Drafting,8,1
humaneval,75,history,Over-Drafting,8,0
humaneval,75,history,Over-Drafting,8,1
humaneval,76,history,Over-Drafting,8,0
humaneval,77,history,Over-Drafting,8,1
humaneval,77,history,Over-Drafting,8,1
humaneval,77,history,Over-Drafting,8,0
humaneval,77,history,Under-Drafting,1,0.13128723204135895
humaneval,77,history,Under-Drafting,1,0.15429192781448364
humaneval,77,history,Under-Drafting,1,0.06210305169224739
humaneval,77,history,Over-Drafting,8,1
humaneval,78,history,Over-Drafting,8,0
humaneval,78,history,Over-Drafting,8,1
humaneval,81,history,Over-Drafting,8,1
humaneval,81,history,Over-Drafting,8,0
humaneval,82,history,Over-Drafting,8,1
humaneval,82,history,Over-Drafting,8,0
humaneval,82,history,Over-Drafting,8,1
humaneval,82,history,Over-Drafting,8,1
humaneval,82,history,Over-Drafting,8,0
humaneval,82,history,Over-Drafting,8,0
humaneval,82,history,Under-Drafting,1,0.18535317480564117
humaneval,82,history,Under-Drafting,1,0.01003647968173027
humaneval,82,history,Under-Drafting,1,0.0348505973815918
humaneval,82,history,Under-Drafting,1,0.06683199852705002
humaneval,82,history,Under-Drafting,1,0.004035604186356068
humaneval,83,history,Over-Drafting,8,1
humaneval,83,history,Over-Drafting,8,0
humaneval,83,history,Over-Drafting,8,0
humaneval,85,history,Over-Drafting,8,1
humaneval,86,history,Over-Drafting,8,0
humaneval,86,history,Over-Drafting,8,0
humaneval,86,history,Over-Drafting,8,0
humaneval,86,history,Over-Drafting,8,0
humaneval,86,history,Under-Drafting,1,0.043893732130527496
humaneval,86,history,Under-Drafting,1,0.05648989975452423
humaneval,86,history,Under-Drafting,1,0.07858403027057648
humaneval,87,history,Over-Drafting,8,0
humaneval,88,history,Over-Drafting,8,0
humaneval,89,history,Over-Drafting,8,1
humaneval,89,history,Over-Drafting,8,0
humaneval,89,history,Over-Drafting,8,0
humaneval,89,history,Over-Drafting,8,0
humaneval,92,history,Over-Drafting,8,1
humaneval,94,history,Over-Drafting,8,0
humaneval,94,history,Over-Drafting,8,0
humaneval,94,history,Over-Drafting,8,0
humaneval,94,history,Over-Drafting,8,0
humaneval,94,history,Over-Drafting,8,0
humaneval,96,history,Over-Drafting,8,1
humaneval,96,history,Over-Drafting,8,0
humaneval,96,history,Over-Drafting,8,1
humaneval,97,history,Over-Drafting,8,1
humaneval,98,history,Over-Drafting,8,1
humaneval,98,history,Over-Drafting,8,0
humaneval,98,history,Over-Drafting,8,1
humaneval,98,history,Over-Drafting,8,0
humaneval,99,history,Over-Drafting,8,0
humaneval,99,history,Over-Drafting,8,0
humaneval,99,history,Over-Drafting,8,1
humaneval,103,history,Over-Drafting,8,0
humaneval,104,history,Over-Drafting,8,1
humaneval,104,history,Over-Drafting,8,0
humaneval,106,history,Over-Drafting,8,1
humaneval,106,history,Over-Drafting,8,0
humaneval,106,history,Over-Drafting,8,1
humaneval,107,history,Over-Drafting,8,1
humaneval,108,history,Over-Drafting,8,0
humaneval,108,history,Over-Drafting,8,1
humaneval,108,history,Over-Drafting,8,1
humaneval,109,history,Over-Drafting,8,1
humaneval,110,history,Over-Drafting,8,1
humaneval,110,history,Over-Drafting,8,0
humaneval,110,history,Over-Drafting,8,0
humaneval,111,history,Over-Drafting,8,0
humaneval,111,history,Over-Drafting,8,0
humaneval,111,history,Over-Drafting,8,0
humaneval,111,history,Over-Drafting,8,1
humaneval,112,history,Under-Drafting,1,0.07610975205898285
humaneval,112,history,Under-Drafting,1,0.08660942316055298
humaneval,113,history,Over-Drafting,8,1
humaneval,113,history,Over-Drafting,8,1
humaneval,113,history,Over-Drafting,8,0
humaneval,113,history,Over-Drafting,8,1
humaneval,113,history,Over-Drafting,8,1
humaneval,113,history,Over-Drafting,8,0
humaneval,113,history,Over-Drafting,8,0
humaneval,115,history,Over-Drafting,8,1
humaneval,115,history,Over-Drafting,8,1
humaneval,115,history,Over-Drafting,8,0
humaneval,116,history,Over-Drafting,8,1
humaneval,116,history,Over-Drafting,8,0
humaneval,116,history,Over-Drafting,8,1
humaneval,117,history,Under-Drafting,1,0.0820183977484703
humaneval,119,history,Over-Drafting,8,0
humaneval,120,history,Over-Drafting,8,1
humaneval,120,history,Over-Drafting,8,1
humaneval,120,history,Over-Drafting,8,0
humaneval,120,history,Over-Drafting,8,0
humaneval,122,history,Over-Drafting,8,0
humaneval,122,history,Over-Drafting,8,0
humaneval,123,history,Over-Drafting,8,1
humaneval,123,history,Over-Drafting,8,0
humaneval,123,history,Over-Drafting,8,0
humaneval,123,history,Under-Drafting,1,0.012586189433932304
humaneval,123,history,Under-Drafting,1,0.009999454952776432
humaneval,123,history,Under-Drafting,1,0.004690673667937517
humaneval,124,history,Over-Drafting,8,0
humaneval,124,history,Over-Drafting,8,0
humaneval,125,history,Over-Drafting,8,0
humaneval,125,history,Over-Drafting,8,0
humaneval,126,history,Under-Drafting,1,0.06720125675201416
humaneval,126,history,Under-Drafting,1,0.0952647253870964
humaneval,128,history,Over-Drafting,8,1
humaneval,128,history,Over-Drafting,8,0
humaneval,128,history,Over-Drafting,8,0
humaneval,128,history,Over-Drafting,8,0
humaneval,128,history,Under-Drafting,1,0.1423632651567459
humaneval,131,history,Over-Drafting,8,0
humaneval,131,history,Over-Drafting,8,0
humaneval,131,history,Over-Drafting,8,0
humaneval,133,history,Over-Drafting,8,1
humaneval,133,history,Over-Drafting,8,0
humaneval,135,history,Over-Drafting,8,1
humaneval,135,history,Over-Drafting,8,0
humaneval,135,history,Over-Drafting,8,0
humaneval,135,history,Over-Drafting,8,0
humaneval,135,history,Under-Drafting,1,0.17272555828094482
humaneval,136,history,Under-Drafting,1,0.10991603136062622
humaneval,136,history,Under-Drafting,1,0.17911416292190552
humaneval,138,history,Under-Drafting,1,0.0069728875532746315
humaneval,138,history,Under-Drafting,1,0.05583566799759865
humaneval,138,history,Under-Drafting,1,0.015657445415854454
humaneval,138,history,Under-Drafting,1,0.0002359504869673401
humaneval,138,history,Under-Drafting,1,0.011693838983774185
humaneval,139,history,Over-Drafting,8,1
humaneval,139,history,Over-Drafting,8,0
humaneval,139,history,Over-Drafting,8,0
humaneval,139,history,Over-Drafting,8,1
humaneval,141,history,Over-Drafting,8,0
humaneval,142,history,Over-Drafting,8,1
humaneval,142,history,Over-Drafting,8,0
humaneval,143,history,Over-Drafting,8,0
humaneval,143,history,Over-Drafting,8,1
humaneval,144,history,Over-Drafting,8,0
humaneval,144,history,Over-Drafting,8,0
humaneval,145,history,Over-Drafting,8,0
humaneval,146,history,Over-Drafting,8,1
humaneval,147,history,Over-Drafting,8,1
humaneval,147,history,Over-Drafting,8,1
humaneval,147,history,Over-Drafting,8,0
humaneval,147,history,Over-Drafting,8,0
humaneval,148,history,Over-Drafting,8,0
humaneval,150,history,Over-Drafting,8,0
humaneval,151,history,Over-Drafting,8,1
humaneval,151,history,Over-Drafting,8,1
humaneval,151,history,Over-Drafting,8,0
humaneval,155,history,Over-Drafting,8,0
humaneval,155,history,Over-Drafting,8,0
humaneval,156,history,Over-Drafting,8,1
humaneval,157,history,Over-Drafting,8,1
humaneval,157,history,Over-Drafting,8,0
humaneval,158,history,Over-Drafting,8,0
humaneval,158,history,Over-Drafting,8,1
humaneval,159,history,Over-Drafting,8,1
humaneval,159,history,Over-Drafting,8,0
humaneval,162,history,Over-Drafting,8,0
humaneval,163,history,Over-Drafting,8,1
humaneval,163,history,Over-Drafting,8,0
humaneval,0,ucb_coarse,Under-Drafting,1,0.08080562204122543
humaneval,0,ucb_coarse,Over-Drafting,8,0
humaneval,0,ucb_coarse,Under-Drafting,1,0.030329233035445213
humaneval,0,ucb_coarse,Under-Drafting,1,0.009938973002135754
humaneval,1,ucb_coarse,Under-Drafting,1,0.06063215807080269
humaneval,1,ucb_coarse,Over-Drafting,8,1
humaneval,1,ucb_coarse,Under-Drafting,1,0.08766325563192368
humaneval,2,ucb_coarse,Over-Drafting,8,1
humaneval,2,ucb_coarse,Under-Drafting,1,0.1476934850215912
humaneval,2,ucb_coarse,Under-Drafting,1,0.0036572699900716543
humaneval,2,ucb_coarse,Under-Drafting,1,0.01447022520005703
humaneval,3,ucb_coarse,Under-Drafting,1,0.02661111205816269
humaneval,3,ucb_coarse,Under-Drafting,1,0.018303826451301575
humaneval,4,ucb_coarse,Under-Drafting,1,0.11923712491989136
humaneval,4,ucb_coarse,Over-Drafting,8,0
humaneval,4,ucb_coarse,Under-Drafting,1,0.05476611852645874
humaneval,4,ucb_coarse,Under-Drafting,1,0.06860756129026413
humaneval,4,ucb_coarse,Under-Drafting,1,0.12142960727214813
humaneval,5,ucb_coarse,Under-Drafting,1,0.04361840710043907
humaneval,5,ucb_coarse,Over-Drafting,8,1
humaneval,5,ucb_coarse,Under-Drafting,1,0.011793889105319977
humaneval,5,ucb_coarse,Under-Drafting,1,0.0070100524462759495
humaneval,5,ucb_coarse,Under-Drafting,1,0.026267267763614655
humaneval,5,ucb_coarse,Under-Drafting,1,0.023259202018380165
humaneval,6,ucb_coarse,Over-Drafting,8,0
humaneval,6,ucb_coarse,Under-Drafting,1,0.1564122438430786
humaneval,6,ucb_coarse,Under-Drafting,1,0.1910991370677948
humaneval,7,ucb_coarse,Under-Drafting,1,0.08024190366268158
humaneval,7,ucb_coarse,Under-Drafting,1,0.019829686731100082
humaneval,8,ucb_coarse,Under-Drafting,1,0.11191518604755402
humaneval,9,ucb_coarse,Under-Drafting,1,0.04510372504591942
humaneval,9,ucb_coarse,Over-Drafting,8,1
humaneval,9,ucb_coarse,Under-Drafting,1,0.041445039212703705
humaneval,9,ucb_coarse,Under-Drafting,1,0.014436665922403336
humaneval,9,ucb_coarse,Under-Drafting,1,0.12943688035011292
humaneval,9,ucb_coarse,Under-Drafting,1,0.06622134894132614
humaneval,9,ucb_coarse,Under-Drafting,1,0.06509655714035034
humaneval,9,ucb_coarse,Under-Drafting,1,0.13114795088768005
humaneval,10,ucb_coarse,Under-Drafting,1,0.0008895429782569408
humaneval,10,ucb_coarse,Under-Drafting,1,0.0011936434311792254
humaneval,11,ucb_coarse,Under-Drafting,1,0.06671716272830963
humaneval,11,ucb_coarse,Under-Drafting,1,0.04529168829321861
humaneval,11,ucb_coarse,Under-Drafting,1,0.02652117609977722
humaneval,11,ucb_coarse,Under-Drafting,1,0.1824062317609787
humaneval,11,ucb_coarse,Under-Drafting,1,0.14920155704021454
humaneval,11,ucb_coarse,Under-Drafting,1,0.13365869224071503
humaneval,12,ucb_coarse,Under-Drafting,1,0.06644599139690399
humaneval,12,ucb_coarse,Under-Drafting,1,0.04967346042394638
humaneval,12,ucb_coarse,Under-Drafting,1,0.0012205231469124556
humaneval,13,ucb_coarse,Under-Drafting,1,0.08005253970623016
humaneval,13,ucb_coarse,Under-Drafting,1,0.039895858615636826
humaneval,13,ucb_coarse,Over-Drafting,8,0
humaneval,13,ucb_coarse,Under-Drafting,1,0.009389625862240791
humaneval,13,ucb_coarse,Under-Drafting,1,0.090488500893116
humaneval,13,ucb_coarse,Under-Drafting,1,0.1283150017261505
humaneval,14,ucb_coarse,Under-Drafting,1,0.021577313542366028
humaneval,14,ucb_coarse,Under-Drafting,1,0.11370691657066345
humaneval,14,ucb_coarse,Under-Drafting,1,0.16964411735534668
humaneval,15,ucb_coarse,Under-Drafting,1,0.17325562238693237
humaneval,15,ucb_coarse,Under-Drafting,1,0.008095812983810902
humaneval,15,ucb_coarse,Under-Drafting,1,0.015329449437558651
humaneval,15,ucb_coarse,Over-Drafting,8,1
humaneval,15,ucb_coarse,Under-Drafting,1,0.030637802556157112
humaneval,15,ucb_coarse,Under-Drafting,1,0.1176382526755333
humaneval,15,ucb_coarse,Under-Drafting,1,0.013590036891400814
humaneval,16,ucb_coarse,Under-Drafting,1,0.002211903454735875
humaneval,16,ucb_coarse,Under-Drafting,1,0.10428120195865631
humaneval,16,ucb_coarse,Under-Drafting,1,0.03155626729130745
humaneval,17,ucb_coarse,Over-Drafting,8,1
humaneval,17,ucb_coarse,Under-Drafting,1,0.19834928214550018
humaneval,17,ucb_coarse,Under-Drafting,1,0.013889744877815247
humaneval,17,ucb_coarse,Under-Drafting,1,0.1967228353023529
humaneval,17,ucb_coarse,Under-Drafting,1,0.008608061820268631
humaneval,17,ucb_coarse,Under-Drafting,1,0.04402066022157669
humaneval,17,ucb_coarse,Under-Drafting,1,0.030023060739040375
humaneval,17,ucb_coarse,Under-Drafting,1,0.1666339784860611
humaneval,18,ucb_coarse,Under-Drafting,1,0.04158739000558853
humaneval,18,ucb_coarse,Under-Drafting,1,0.030797820538282394
humaneval,18,ucb_coarse,Under-Drafting,1,0.0026064442936331034
humaneval,18,ucb_coarse,Under-Drafting,1,0.07538455724716187
humaneval,19,ucb_coarse,Under-Drafting,1,0.11083139479160309
humaneval,19,ucb_coarse,Over-Drafting,8,1
humaneval,19,ucb_coarse,Under-Drafting,1,0.0006769781466573477
humaneval,19,ucb_coarse,Under-Drafting,1,0.05414184555411339
humaneval,19,ucb_coarse,Under-Drafting,1,0.186482235789299
humaneval,19,ucb_coarse,Over-Drafting,8,1
humaneval,19,ucb_coarse,Under-Drafting,1,0.008974109776318073
humaneval,20,ucb_coarse,Under-Drafting,1,0.1504211723804474
humaneval,20,ucb_coarse,Under-Drafting,1,0.03627260401844978
humaneval,20,ucb_coarse,Over-Drafting,8,1
humaneval,20,ucb_coarse,Under-Drafting,1,0.022167401388287544
humaneval,21,ucb_coarse,Under-Drafting,1,0.08145386725664139
humaneval,21,ucb_coarse,Under-Drafting,1,0.10310588777065277
humaneval,21,ucb_coarse,Under-Drafting,1,0.09069103002548218
humaneval,22,ucb_coarse,Under-Drafting,1,0.06222473829984665
humaneval,22,ucb_coarse,Over-Drafting,8,0
humaneval,22,ucb_coarse,Under-Drafting,1,0.020719006657600403
humaneval,22,ucb_coarse,Under-Drafting,1,0.0006627843831665814
humaneval,22,ucb_coarse,Under-Drafting,1,0.0684000551700592
humaneval,22,ucb_coarse,Under-Drafting,1,0.1684272438287735
humaneval,22,ucb_coarse,Under-Drafting,1,0.06987903267145157
humaneval,23,ucb_coarse,Under-Drafting,1,0.1547767072916031
humaneval,23,ucb_coarse,Under-Drafting,1,0.0517321415245533
humaneval,23,ucb_coarse,Under-Drafting,1,0.16658160090446472
humaneval,23,ucb_coarse,Under-Drafting,1,0.029658634215593338
humaneval,23,ucb_coarse,Under-Drafting,1,0.00951944850385189
humaneval,23,ucb_coarse,Under-Drafting,1,0.0034194099716842175
humaneval,26,ucb_coarse,Under-Drafting,1,0.05436406657099724
humaneval,26,ucb_coarse,Under-Drafting,1,0.038656484335660934
humaneval,26,ucb_coarse,Under-Drafting,1,0.10908031463623047
humaneval,26,ucb_coarse,Under-Drafting,1,0.05559948831796646
humaneval,26,ucb_coarse,Under-Drafting,1,0.06804312020540237
humaneval,26,ucb_coarse,Under-Drafting,1,0.02388114482164383
humaneval,26,ucb_coarse,Under-Drafting,1,0.05475836247205734
humaneval,26,ucb_coarse,Under-Drafting,1,0.015749288722872734
humaneval,26,ucb_coarse,Under-Drafting,1,0.039299823343753815
humaneval,27,ucb_coarse,Under-Drafting,1,0.19345693290233612
humaneval,27,ucb_coarse,Under-Drafting,1,0.18820495903491974
humaneval,27,ucb_coarse,Under-Drafting,1,0.017741266638040543
humaneval,27,ucb_coarse,Under-Drafting,1,0.0030522847082465887
humaneval,27,ucb_coarse,Under-Drafting,1,0.06373375654220581
humaneval,27,ucb_coarse,Under-Drafting,1,0.0028420924209058285
humaneval,27,ucb_coarse,Under-Drafting,1,0.07823893427848816
humaneval,28,ucb_coarse,Under-Drafting,1,0.016925059258937836
humaneval,28,ucb_coarse,Under-Drafting,1,0.0026416312903165817
humaneval,28,ucb_coarse,Under-Drafting,1,0.0792815312743187
humaneval,28,ucb_coarse,Under-Drafting,1,0.028017986565828323
humaneval,28,ucb_coarse,Under-Drafting,1,0.00549844466149807
humaneval,28,ucb_coarse,Under-Drafting,1,0.09929066896438599
humaneval,29,ucb_coarse,Under-Drafting,1,0.07147198915481567
humaneval,29,ucb_coarse,Under-Drafting,1,0.1482865810394287
humaneval,29,ucb_coarse,Under-Drafting,1,0.006475643254816532
humaneval,29,ucb_coarse,Under-Drafting,1,0.010137375444173813
humaneval,29,ucb_coarse,Under-Drafting,1,0.11102162301540375
humaneval,29,ucb_coarse,Under-Drafting,1,0.001396171865053475
humaneval,30,ucb_coarse,Under-Drafting,1,0.003105906303972006
humaneval,31,ucb_coarse,Over-Drafting,8,1
humaneval,31,ucb_coarse,Under-Drafting,1,0.060001153498888016
humaneval,31,ucb_coarse,Under-Drafting,1,0.09164729714393616
humaneval,31,ucb_coarse,Under-Drafting,1,0.05651954561471939
humaneval,31,ucb_coarse,Under-Drafting,1,0.06394489854574203
humaneval,31,ucb_coarse,Under-Drafting,1,0.04741617292165756
humaneval,31,ucb_coarse,Under-Drafting,1,0.03232213109731674
humaneval,31,ucb_coarse,Under-Drafting,1,0.13735443353652954
humaneval,31,ucb_coarse,Under-Drafting,1,0.10772057622671127
humaneval,32,ucb_coarse,Under-Drafting,1,0.02370481751859188
humaneval,32,ucb_coarse,Over-Drafting,8,0
humaneval,32,ucb_coarse,Under-Drafting,1,0.09973745793104172
humaneval,32,ucb_coarse,Under-Drafting,1,0.06497503817081451
humaneval,32,ucb_coarse,Under-Drafting,1,0.07342448830604553
humaneval,32,ucb_coarse,Under-Drafting,1,0.021931065246462822
humaneval,32,ucb_coarse,Under-Drafting,1,0.003405042225494981
humaneval,32,ucb_coarse,Under-Drafting,1,0.005372136831283569
humaneval,33,ucb_coarse,Under-Drafting,1,0.06251201033592224
humaneval,33,ucb_coarse,Over-Drafting,8,1
humaneval,33,ucb_coarse,Under-Drafting,1,0.11866815388202667
humaneval,33,ucb_coarse,Under-Drafting,1,0.023266896605491638
humaneval,33,ucb_coarse,Under-Drafting,1,0.00952032208442688
humaneval,34,ucb_coarse,Under-Drafting,1,0.19325952231884003
humaneval,34,ucb_coarse,Under-Drafting,1,0.18543198704719543
humaneval,34,ucb_coarse,Under-Drafting,1,0.007521757856011391
humaneval,34,ucb_coarse,Under-Drafting,1,0.024646997451782227
humaneval,35,ucb_coarse,Over-Drafting,8,1
humaneval,35,ucb_coarse,Under-Drafting,1,0.10897228866815567
humaneval,35,ucb_coarse,Under-Drafting,1,0.15006129443645477
humaneval,35,ucb_coarse,Under-Drafting,1,0.061382025480270386
humaneval,35,ucb_coarse,Under-Drafting,1,0.012554630637168884
humaneval,35,ucb_coarse,Under-Drafting,1,0.026330461725592613
humaneval,35,ucb_coarse,Under-Drafting,1,0.1228264570236206
humaneval,35,ucb_coarse,Under-Drafting,1,0.1597028225660324
humaneval,35,ucb_coarse,Under-Drafting,1,0.03848941624164581
humaneval,35,ucb_coarse,Under-Drafting,1,0.0622188076376915
humaneval,35,ucb_coarse,Under-Drafting,1,0.009678428992629051
humaneval,35,ucb_coarse,Under-Drafting,1,0.0014932792400941253
humaneval,35,ucb_coarse,Under-Drafting,1,0.03336748480796814
humaneval,36,ucb_coarse,Under-Drafting,1,0.008849943056702614
humaneval,37,ucb_coarse,Under-Drafting,1,0.03617614507675171
humaneval,37,ucb_coarse,Over-Drafting,8,0
humaneval,37,ucb_coarse,Under-Drafting,1,0.031019732356071472
humaneval,37,ucb_coarse,Under-Drafting,1,0.1407690942287445
humaneval,37,ucb_coarse,Under-Drafting,1,0.1658356487751007
humaneval,37,ucb_coarse,Under-Drafting,1,0.15326742827892303
humaneval,37,ucb_coarse,Under-Drafting,1,0.13840094208717346
humaneval,37,ucb_coarse,Under-Drafting,1,0.061817847192287445
humaneval,39,ucb_coarse,Over-Drafting,8,0
humaneval,39,ucb_coarse,Under-Drafting,1,0.13367049396038055
humaneval,40,ucb_coarse,Under-Drafting,1,0.11068236827850342
humaneval,40,ucb_coarse,Under-Drafting,1,0.06892357766628265
humaneval,40,ucb_coarse,Under-Drafting,1,0.03675130754709244
humaneval,40,ucb_coarse,Under-Drafting,1,0.04654388502240181
humaneval,40,ucb_coarse,Under-Drafting,1,0.009950945153832436
humaneval,40,ucb_coarse,Under-Drafting,1,0.015334095805883408
humaneval,40,ucb_coarse,Under-Drafting,1,0.0009886318584904075
humaneval,40,ucb_coarse,Under-Drafting,1,0.011674318462610245
humaneval,40,ucb_coarse,Under-Drafting,1,0.04083646833896637
humaneval,40,ucb_coarse,Under-Drafting,1,0.005003133323043585
humaneval,40,ucb_coarse,Under-Drafting,1,0.02528226375579834
humaneval,40,ucb_coarse,Under-Drafting,1,0.004068118520081043
humaneval,40,ucb_coarse,Under-Drafting,1,0.014313831925392151
humaneval,41,ucb_coarse,Over-Drafting,8,0
humaneval,41,ucb_coarse,Over-Drafting,8,0
humaneval,42,ucb_coarse,Under-Drafting,1,0.17345720529556274
